mun_code,Descripción general_Descripción general_Población total_2022,Descripción general_Descripción general_Densidad poblacional_2022,Demografía y población_Población desagregada por área_Población rural_2022,Economía_Valor agregado municipal_Valor agregado per cápita_2020,Economía_Valor agregado municipal_Valor agregado_2020
25530,0.0011095453939626604,0.0006132870137753699,0.02705376692887844,0.10867687661541914,0.0008094021882816716
25535,0.0011648581178004065,0.0021024547395320603,0.034509231476225234,0.06878755658338512,0.0005498528314939961
25572,0.0021211227141257434,0.0019012465811664614,0.022317735787851754,0.08216983073452049,0.001162454329172488
25580,0.0003249147873947239,0.0011612097953133276,0.013499851323223313,0.07693892517836569,0.00018538017671684007
25592,0.0005270530481930777,0.003786010008116532,0.023096261454869843,0.05756557589904354,0.00021373898086157124
25594,0.0005797077235168817,0.0023315137446770773,0.0195820830968021,0.07301485489440183,0.0002982165648522864
25596,0.0007453927475526018,0.0030965594541688735,0.030632822425864355,0.15946253619863893,0.0008164170357624197
25599,0.0010456256558892924,0.004464661254129314,0.025588624874976346,0.051870147407514375,0.00038025606160883895
25612,0.0018088653006069337,0.006670561995984931,0.03257373016516639,0.0943352696562137,0.0011302459136053949
25645,0.0015996389104380678,0.009077102511577994,0.06297407617657394,0.056074536014803986,0.0006232948627406077
25649,0.001077775385534115,0.002519649056595194,0.0266645040953694,0.6231118018551092,0.004370292753966245
25653,0.0005340146038248306,0.001006040791827993,0.02209607222988133,0.09937646388444325,0.00037781797437467666
25658,0.0014659770423084112,0.006051022751299895,0.036212256372827295,0.05406626211626299,0.0005531036144728794
25662,0.0010170199909297257,0.0015755621892357045,0.027935014732516965,0.19580102320326326,0.0013224270705017407
25718,0.0014220559549589882,0.006310774526365089,0.04595464006703971,0.10139703133305746,0.0009593231664525357
25736,0.0015747038839025163,0.005374076659171568,0.04587895007163518,0.09851277026103167,0.0010296427351010092
25740,0.004834230804428004,0.018604934033280056,0.05401021814937962,0.124047345567826,0.0038071801497952243
25743,0.0030466298919326075,0.008661613348399315,0.08378882491282134,0.07031059942562498,0.001442748814180668
25745,0.0017669693930776568,0.008641719886414016,0.028470251128591896,0.06818986823622121,0.0008201811002642844
25754,0.10216627156674113,0.24566265690257658,0.023377395723515264,0.028602976157290037,0.023502947070024385
25758,0.0037954401304317064,0.01563000888953558,0.042629686697483314,0.16304602879646302,0.0038777991326654367
25769,0.0021309954657489564,0.004914253494997078,0.04371097234611954,0.04642434198838756,0.0007037517414679673
25772,0.002402116414171044,0.006474469299272694,0.05309112534803882,0.061413015651850825,0.0010115495614159092
25777,0.000610591715774113,0.0026236634435469015,0.019279323115183954,0.06477253168568385,0.0002777708508535209
25779,0.0008175397786453142,0.003865015471429578,0.0234801178601357,0.045335822067272484,0.0002616452563398502
25781,0.0007326087999379282,0.0058441307466527825,0.021977130808531344,0.13541204840934612,0.0006837337620716864
25785,0.0031445979657321855,0.01992642829373208,0.09040629308247507,0.04117026739419083,0.0009415294069891749
25793,0.001032968282013378,0.002703237291488099,0.03720163274132945,0.23140934616785663,0.0015801371684987322
25797,0.0012877612181355358,0.01187184972819847,0.0523234125375071,0.04862391632725104,0.0004417215239858809
25799,0.0031290293958648107,0.01253742812776377,0.07366799124158624,0.2705535104293619,0.005221698480211907
25805,0.000487941762916502,0.003350627382952553,0.02087962587516557,0.06897793004147587,0.00023931751009015229
25807,0.0003041566942382242,0.003497270617015617,0.013737734165923284,0.052999835271670875,0.00011390572464165785
25815,0.002113021994845158,0.004238444172125053,0.03200064877138919,0.06893824085580412,0.0009877247440575152
25817,0.006064780692644407,0.038693351946035286,0.14683859108479982,0.49621671859107513,0.017948984350602416
25823,0.00043971716844926794,0.0015960240358491552,0.018003406049793204,0.049147964764505975,0.00015124695543856633
25839,0.000915507852444892,0.000845756326689296,0.032990025139891334,0.5360396545562641,0.003256471849096259
25841,0.0008175397786453142,0.003666080851576585,0.03066526099532344,0.10437966287667452,0.0005851409361989783
25843,0.006226035635823557,0.02696018806710576,0.056886437974751985,0.04451524415313923,0.0019940559433231117
25845,0.0008588028174807953,0.0020933605854816374,0.01693293325764334,0.11021174951661636,0.0006457937028312994
25851,0.0004600955403894902,0.0028595430642297365,0.009023328737869327,0.04557504417832473,0.00014602859328825382
25862,0.0008310831686925426,0.002976061913000775,0.030740950990727982,0.07692210707216139,0.00044159320360513546
25867,0.0004917389750792762,0.0041673960936061275,0.015446165490768526,0.08219288389978346,0.0002888491770578729
25871,0.00010606879308016305,0.00167048242213699,0.00520639039818344,0.04902828473708761,3.507423740373993e-05
25873,0.002360347080380526,0.004765336722421409,0.06006001135349932,0.1257875891753631,0.00191394125227774
25875,0.0038121478639479137,0.012487978665114597,0.047371124266753176,0.05781906691516282,0.001519270534565169
